population,avg_salary,total_cases,death,city_name,state_name
441,46963.70833,1765,33,Follett ,Texas
12988,46963.70833,51988,990,Forest Hill ,Texas
27236,46963.70833,109019,2076,Forney ,Texas
229,46963.70833,916,17,Forsan ,Texas
8421,46963.70833,33707,642,Fort Stockton ,Texas
909585,46963.70833,3640868,69361,Fort Worth ,Texas
1645,46963.70833,6584,125,Franklin ,Texas
11496,46963.70833,46015,876,Fredericksburg ,Texas
12136,46963.70833,48577,925,Freeport ,Texas
2666,46963.70833,10671,203,Freer ,Texas
40290,46963.70833,161272,3072,Friendswood ,Texas
3808,46963.70833,15242,290,Friona ,Texas
200490,46963.70833,802517,15288,Frisco ,Texas
1952,46963.70833,7813,148,Fritch ,Texas
641,46963.70833,2565,48,Frost ,Texas
428,46963.70833,1713,32,Fruitvale ,Texas
13914,46963.70833,55694,1061,Fulshear ,Texas
16886,46963.70833,67590,1287,Gainesville ,Texas
10757,46963.70833,43057,820,Galena Park ,Texas
434,46963.70833,1737,33,Gallatin ,Texas
50446,46963.70833,201924,3846,Galveston ,Texas
2055,46963.70833,8225,156,Ganado ,Texas
4130,46963.70833,16531,314,Garden Ridge ,Texas
239928,46963.70833,960379,18296,Garland ,Texas
873,46963.70833,3494,66,Garrison ,Texas
12401,46963.70833,49638,945,Gatesville ,Texas
79604,46963.70833,318637,6070,Georgetown ,Texas
2562,46963.70833,10255,195,George West ,Texas
1118,46963.70833,4475,85,Gholson ,Texas
5099,46963.70833,20410,388,Giddings ,Texas
5143,46963.70833,20586,392,Gilmer ,Texas
6341,46963.70833,25381,483,Gladewater ,Texas
13377,46963.70833,53545,1020,Glenn Heights ,Texas
2699,46963.70833,10803,205,Glen Rose ,Texas
1373,46963.70833,5495,104,Godley ,Texas
294,46963.70833,1176,22,Goldsmith ,Texas
1833,46963.70833,7337,139,Goldthwaite ,Texas
2004,46963.70833,8021,152,Goliad ,Texas
589,46963.70833,2357,44,Golinda ,Texas
7533,46963.70833,30152,574,Gonzales ,Texas
198,46963.70833,792,15,Goodlow ,Texas
323,46963.70833,1292,24,Goodrich ,Texas
486,46963.70833,1945,37,Gordon ,Texas
203,46963.70833,812,15,Goree ,Texas
1035,46963.70833,4142,78,Gorman ,Texas
627,46963.70833,2509,47,Graford ,Texas
8622,46963.70833,34511,657,Graham ,Texas
10730,46963.70833,42949,818,Granbury ,Texas
194543,46963.70833,778712,14835,Grand Prairie ,Texas
3173,46963.70833,12700,241,Grand Saline ,Texas
1798,46963.70833,7196,137,Grandview ,Texas
1505,46963.70833,6024,114,Granger ,Texas
5087,46963.70833,20362,387,Granite Shoals ,Texas
315,46963.70833,1260,24,Granjeno ,Texas
1443,46963.70833,5776,110,Grapeland ,Texas
55281,46963.70833,221277,4215,Grapevine ,Texas
28827,46963.70833,115388,2198,Greenville ,Texas
1886,46963.70833,7549,143,Gregory ,Texas
564,46963.70833,2257,43,Grey Forest ,Texas
4253,46963.70833,17023,324,Groesbeck ,Texas
15480,46963.70833,61963,1180,Groves ,Texas
1023,46963.70833,4094,78,Groveton ,Texas
1135,46963.70833,4543,86,Gruver ,Texas
6208,46963.70833,24849,473,Gun Barrel City ,Texas
1675,46963.70833,6704,127,Gunter ,Texas
2054,46963.70833,8221,156,Hale Center ,Texas
2637,46963.70833,10555,201,Hallettsville ,Texas
468,46963.70833,1873,35,Hallsburg ,Texas
4296,46963.70833,17195,327,Hallsville ,Texas
43874,46963.70833,175617,3345,Haltom City ,Texas
3012,46963.70833,12056,229,Hamilton ,Texas
2021,46963.70833,8089,154,Hamlin ,Texas
935,46963.70833,3742,71,Hardin ,Texas
32421,46963.70833,129774,2472,Harker Heights ,Texas
65022,46963.70833,260268,4958,Harlingen ,Texas
1020,46963.70833,4082,77,Hart ,Texas
3153,46963.70833,12620,240,Haskell ,Texas
1923,46963.70833,7697,146,Haslet ,Texas
557,46963.70833,2229,42,Hawk Cove ,Texas
1321,46963.70833,5287,100,Hawkins ,Texas
623,46963.70833,2493,47,Hawley ,Texas
269,46963.70833,1076,20,Hays ,Texas
4354,46963.70833,17428,332,Hearne ,Texas
9331,46963.70833,37349,711,Heath ,Texas
289,46963.70833,1156,22,Hedley ,Texas
2634,46963.70833,10543,200,Hedwig Village ,Texas
9961,46963.70833,39871,759,Helotes ,Texas
1244,46963.70833,4979,94,Hemphill ,Texas
8355,46963.70833,33443,637,Hempstead ,Texas
13154,46963.70833,52652,1003,Henderson ,Texas
3118,46963.70833,12480,237,Henrietta ,Texas
14622,46963.70833,58528,1115,Hereford ,Texas
14937,46963.70833,59789,1139,Hewitt ,Texas
1413,46963.70833,5655,107,Hico ,Texas
14183,46963.70833,56771,1081,Hidalgo ,Texas
3174,46963.70833,12704,242,Hideaway ,Texas
391,46963.70833,1565,29,Higgins ,Texas
443,46963.70833,1773,33,Highland Haven ,Texas
16668,46963.70833,66718,1271,Highland Village ,Texas
1114,46963.70833,4459,84,Hill Country Village ,Texas
8476,46963.70833,33927,646,Hillsboro ,Texas
808,46963.70833,3234,61,Hilshire Village ,Texas
7914,46963.70833,31678,603,Hitchcock ,Texas
1670,46963.70833,6684,127,Holliday ,Texas
9436,46963.70833,37770,719,Hondo ,Texas
1737,46963.70833,6952,132,Honey Grove ,Texas
2712,46963.70833,10855,206,Hooks ,Texas
19642,46963.70833,78622,1497,Horizon City ,Texas
4024,46963.70833,16107,306,Horseshoe Bay ,Texas
2320268,46963.70833,9287523,176935,Houston ,Texas
393,46963.70833,1573,29,Howardwick ,Texas
1406,46963.70833,5627,107,Hubbard ,Texas
5005,46963.70833,20033,381,Hudson ,Texas
2479,46963.70833,9922,189,Hudson Oaks ,Texas
1709,46963.70833,6840,130,Hughes Springs ,Texas
15824,46963.70833,63339,1206,Humble ,Texas
4869,46963.70833,19489,371,Hunters Creek Village ,Texas
2111,46963.70833,8449,160,Huntington ,Texas
42241,46963.70833,169081,3221,Huntsville ,Texas
38655,46963.70833,154727,2947,Hurst ,Texas
5866,46963.70833,23480,447,Hutchins ,Texas
27947,46963.70833,111865,2131,Hutto ,Texas
382,46963.70833,1529,29,Huxley ,Texas
2308,46963.70833,9238,176,Idalou ,Texas
325,46963.70833,1300,24,Industry ,Texas
10192,46963.70833,40796,777,Ingleside ,Texas
607,46963.70833,2429,46,Ingleside on the Bay ,Texas
1850,46963.70833,7405,141,Ingram ,Texas
424,46963.70833,1697,32,Iola ,Texas
6339,46963.70833,25373,483,Iowa Park ,Texas
1222,46963.70833,4891,93,Iraan ,Texas
342,46963.70833,1368,26,Iredell ,Texas
239798,46963.70833,959858,18286,Irving ,Texas
1733,46963.70833,6936,132,Itasca ,Texas
1436,46963.70833,5747,109,Ivanhoe ,Texas
10466,46963.70833,41893,798,Jacinto City ,Texas
4384,46963.70833,17548,334,Jacksboro ,Texas
14815,46963.70833,59301,1129,Jacksonville ,Texas
1079,46963.70833,4318,82,Jamaica Beach ,Texas
1832,46963.70833,7333,139,Jarrell ,Texas
7551,46963.70833,30224,575,Jasper ,Texas
502,46963.70833,2009,38,Jayton ,Texas
1915,46963.70833,7665,146,Jefferson ,Texas
7890,46963.70833,31581,601,Jersey Village ,Texas
1220,46963.70833,4883,93,Jewett ,Texas
805,46963.70833,3222,61,Joaquin ,Texas
2131,46963.70833,8529,162,Johnson City ,Texas
163,46963.70833,652,12,Jolly ,Texas
2105,46963.70833,8425,160,Jonestown ,Texas
2094,46963.70833,8381,159,Josephine ,Texas
8101,46963.70833,32426,617,Joshua ,Texas
4405,46963.70833,17632,335,Jourdanton ,Texas
2404,46963.70833,9622,183,Junction ,Texas
4279,46963.70833,17127,326,Justin ,Texas
3383,46963.70833,13541,257,Karnes City ,Texas
21729,46963.70833,86976,1656,Katy ,Texas
7788,46963.70833,31173,593,Kaufman ,Texas
6568,46963.70833,26290,500,Keene ,Texas
47213,46963.70833,188983,3600,Keller ,Texas
2019,46963.70833,8081,153,Kemah ,Texas
1236,46963.70833,4947,94,Kemp ,Texas
1140,46963.70833,4563,86,Kempner ,Texas
454,46963.70833,1817,34,Kendleton ,Texas
3353,46963.70833,13421,255,Kenedy ,Texas
325,46963.70833,1300,24,Kennard ,Texas
8645,46963.70833,34604,659,Kennedale ,Texas
1523,46963.70833,6096,116,Kerens ,Texas
6486,46963.70833,25962,494,Kermit ,Texas
23754,46963.70833,95082,1811,Kerrville ,Texas
14852,46963.70833,59449,1132,Kilgore ,Texas
151666,46963.70833,607085,11565,Killeen ,Texas
133,46963.70833,532,10,Kingsbury ,Texas
25315,46963.70833,101330,1930,Kingsville ,Texas
8723,46963.70833,34916,665,Kirby ,Texas
2069,46963.70833,8281,157,Kirbyville ,Texas
489,46963.70833,1957,37,Knollwood ,Texas
2108,46963.70833,8437,160,Kountze ,Texas
681,46963.70833,2725,51,Kress ,Texas
1836,46963.70833,7349,140,Krugerville ,Texas
5018,46963.70833,20085,382,Krum ,Texas
48393,46963.70833,193706,3690,Kyle ,Texas
1247,46963.70833,4991,95,LaCoste ,Texas
6721,46963.70833,26902,512,Lacy-Lakeview ,Texas
7230,46963.70833,28940,551,La Feria ,Texas
7556,46963.70833,30245,576,Lago Vista ,Texas
4677,46963.70833,18721,356,La Grange ,Texas
1701,46963.70833,6808,129,La Grulla ,Texas
4293,46963.70833,17183,327,La Joya ,Texas
399,46963.70833,1597,30,Lake Bridgeport ,Texas
8063,46963.70833,32274,614,Lake Dallas ,Texas
27220,46963.70833,108955,2075,Lake Jackson ,Texas
996,46963.70833,3986,75,Lakeport ,Texas
15981,46963.70833,63968,1218,Lakeway ,Texas
964,46963.70833,3858,73,Lakewood Village ,Texas
4896,46963.70833,19597,373,Lake Worth ,Texas
17319,46963.70833,69324,1320,La Marque ,Texas
9147,46963.70833,36613,697,Lamesa ,Texas
7982,46963.70833,31950,608,Lampasas ,Texas
39228,46963.70833,157021,2991,Lancaster ,Texas
34976,46963.70833,140001,2667,La Porte ,Texas
262491,46963.70833,1050693,20016,Laredo ,Texas
314,46963.70833,1256,23,Latexo ,Texas
1428,46963.70833,5715,108,La Vernia ,Texas
2870,46963.70833,11487,218,La Villa ,Texas
3724,46963.70833,14906,283,Lavon ,Texas
224,46963.70833,896,17,La Ward ,Texas
107536,46963.70833,430442,8200,League City ,Texas
438,46963.70833,1753,33,Leakey ,Texas
62608,46963.70833,250606,4774,Leander ,Texas
502,46963.70833,2009,38,Leary ,Texas
180,46963.70833,720,13,Leona ,Texas
2054,46963.70833,8221,156,Leonard ,Texas
12306,46963.70833,49258,938,Leon Valley ,Texas
346,46963.70833,1384,26,Leroy ,Texas
13502,46963.70833,54045,1029,Levelland ,Texas
109212,46963.70833,437151,8328,Lewisville ,Texas
9314,46963.70833,37281,710,Liberty ,Texas
2931,46963.70833,11732,223,Liberty Hill ,Texas
6464,46963.70833,25873,492,Lindale ,Texas
1915,46963.70833,7665,146,Linden ,Texas
1149,46963.70833,4599,87,Lindsay ,Texas
488,46963.70833,1953,37,Lipan ,Texas
53126,46963.70833,212651,4051,Little Elm ,Texas
5843,46963.70833,23388,445,Littlefield ,Texas
2038,46963.70833,8157,155,Little River-Academy ,Texas
16499,46963.70833,66041,1258,Live Oak ,Texas
551,46963.70833,2205,42,Liverpool ,Texas
3497,46963.70833,13997,266,Llano ,Texas
14133,46963.70833,56571,1077,Lockhart ,Texas
772,46963.70833,3090,58,Log Cabin ,Texas
861,46963.70833,3446,65,Lometa ,Texas
692,46963.70833,2769,52,Lone Oak ,Texas
1482,46963.70833,5932,113,Lone Star ,Texas
81631,46963.70833,326750,6224,Longview ,Texas
1755,46963.70833,7024,133,Lorena ,Texas
1138,46963.70833,4555,86,Lorenzo ,Texas
7837,46963.70833,31369,597,Los Fresnos ,Texas
19,46963.70833,76,1,Los Ybanez ,Texas
742,46963.70833,2970,56,Lott ,Texas
627,46963.70833,2509,47,Lovelady ,Texas
1727,46963.70833,6912,131,Lowry Crossing ,Texas
258862,46963.70833,1036167,19739,Lubbock ,Texas
8553,46963.70833,34235,652,Lucas ,Texas
333,46963.70833,1332,25,Lueders ,Texas
35021,46963.70833,140181,2670,Lufkin ,Texas
5869,46963.70833,23492,447,Luling ,Texas
13073,46963.70833,52328,996,Lumberton ,Texas
2540,46963.70833,10167,193,Lyford ,Texas
3066,46963.70833,12272,233,Lytle ,Texas
143268,46963.70833,573470,10925,McAllen ,Texas
2060,46963.70833,8245,157,McCamey ,Texas
5331,46963.70833,21338,406,McGregor ,Texas
199177,46963.70833,797261,15188,McKinney ,Texas
3455,46963.70833,13829,263,McLendon-Chisholm ,Texas
4685,46963.70833,18753,357,Madisonville ,Texas
2093,46963.70833,8377,159,Magnolia ,Texas
2301,46963.70833,9210,175,Malakoff ,Texas
13866,46963.70833,55502,1057,Manor ,Texas
72419,46963.70833,289877,5522,Mansfield ,Texas
12671,46963.70833,50719,966,Manvel ,Texas
7038,46963.70833,28171,536,Marble Falls ,Texas
1625,46963.70833,6504,123,Marfa ,Texas
1241,46963.70833,4967,94,Marion ,Texas
5581,46963.70833,22339,425,Marlin ,Texas
274,46963.70833,1096,20,Marquez ,Texas
22831,46963.70833,91387,1741,Marshall ,Texas
1963,46963.70833,7857,149,Mart ,Texas
1231,46963.70833,4927,93,Martindale ,Texas
2305,46963.70833,9226,175,Mason ,Texas
4715,46963.70833,18873,359,Mathis ,Texas
1042,46963.70833,4170,79,Maud ,Texas
1032,46963.70833,4130,78,Maypearl ,Texas
1703,46963.70833,6816,129,Meadowlakes ,Texas
4591,46963.70833,18376,350,Meadows Place ,Texas
12117,46963.70833,48501,924,Melissa ,Texas
2012,46963.70833,8053,153,Memphis ,Texas
1404,46963.70833,5619,107,Menard ,Texas
16604,46963.70833,66462,1266,Mercedes ,Texas
1515,46963.70833,6064,115,Meridian ,Texas
743,46963.70833,2974,56,Mertzon ,Texas
140937,46963.70833,564139,10747,Mesquite ,Texas
7344,46963.70833,29396,560,Mexia ,Texas
550,46963.70833,2201,41,Miami ,Texas
146038,46963.70833,584558,11136,Midland ,Texas
33532,46963.70833,134221,2557,Midlothian ,Texas
236,46963.70833,944,17,Midway ,Texas
421,46963.70833,1685,32,Milano ,Texas
872,46963.70833,3490,66,Miles ,Texas
4766,46963.70833,19077,363,Mineola ,Texas
15213,46963.70833,60894,1160,Mineral Wells ,Texas
257,46963.70833,1028,19,Mingus ,Texas
84331,46963.70833,337558,6430,Mission ,Texas
75457,46963.70833,302037,5754,Missouri City ,Texas
95,46963.70833,380,7,Mobeetie ,Texas
210,46963.70833,840,16,Mobile City ,Texas
7816,46963.70833,31285,596,Monahans ,Texas
6574,46963.70833,26314,501,Mont Belvieu ,Texas
1360,46963.70833,5443,103,Montgomery ,Texas
1420,46963.70833,5683,108,Moody ,Texas
220,46963.70833,880,16,Moore Station ,Texas
260,46963.70833,1040,19,Moran ,Texas
519,46963.70833,2077,39,Morgan ,Texas
342,46963.70833,1368,26,Morgan's Point ,Texas
4685,46963.70833,18753,357,Morgan's Point Resort ,Texas
1813,46963.70833,7257,138,Morton ,Texas
810,46963.70833,3242,61,Mountain City ,Texas
339,46963.70833,1356,25,Mount Calm ,Texas
436,46963.70833,1745,33,Mount Enterprise ,Texas
15978,46963.70833,63956,1218,Mount Pleasant ,Texas
1645,46963.70833,6584,125,Muenster ,Texas
5019,46963.70833,20089,382,Muleshoe ,Texas
1275,46963.70833,5103,97,Munday ,Texas
599,46963.70833,2397,45,Murchison ,Texas
20500,46963.70833,82056,1563,Murphy ,Texas
981,46963.70833,3926,74,Mustang Ridge ,Texas
32877,46963.70833,131599,2507,Nacogdoches ,Texas
1313,46963.70833,5255,100,Naples ,Texas
3827,46963.70833,15318,291,Nash ,Texas
3972,46963.70833,15899,302,Nassau Bay ,Texas
1590,46963.70833,6364,121,Natalia ,Texas
7998,46963.70833,32014,609,Navasota ,Texas
291,46963.70833,1164,22,Nazareth ,Texas
17371,46963.70833,69532,1324,Nederland ,Texas
3103,46963.70833,12420,236,Needville ,Texas
1257,46963.70833,5031,95,Nevada ,Texas
1232,46963.70833,4931,93,Newark ,Texas
624,46963.70833,2497,47,New Berlin ,Texas
4609,46963.70833,18448,351,New Boston ,Texas
90209,46963.70833,361086,6879,New Braunfels ,Texas
573,46963.70833,2293,43,Newcastle ,Texas
646,46963.70833,2585,49,New Chapel Hill ,Texas
1544,46963.70833,6180,117,New Fairview ,Texas
363,46963.70833,1453,27,New Home ,Texas
1014,46963.70833,4058,77,New London ,Texas
1170,46963.70833,4683,89,New Summerfield ,Texas
2370,46963.70833,9486,180,Newton ,Texas
1071,46963.70833,4286,81,New Waverly ,Texas
599,46963.70833,2397,45,Niederwald ,Texas
2542,46963.70833,10175,193,Nixon ,Texas
3002,46963.70833,12016,228,Nocona ,Texas
5879,46963.70833,23532,448,Nolanville ,Texas
595,46963.70833,2381,45,Nome ,Texas
722,46963.70833,2890,55,Noonday ,Texas
303,46963.70833,1212,23,Nordheim ,Texas
298,46963.70833,1192,22,North Cleveland ,Texas
70670,46963.70833,282876,5389,North Richland Hills ,Texas
128,46963.70833,512,9,Novice ,Texas
1484,46963.70833,5940,113,Oak Leaf ,Texas
5762,46963.70833,23064,439,Oak Point ,Texas
3161,46963.70833,12652,241,Oak Ridge North ,Texas
102,46963.70833,408,7,O'Brien ,Texas
2360,46963.70833,9446,179,Odem ,Texas
123334,46963.70833,493678,9405,Odessa ,Texas
837,46963.70833,3350,63,O'Donnell ,Texas
465,46963.70833,1861,35,Oglesby ,Texas
1467,46963.70833,5872,111,Old River-Winfree ,Texas
2466,46963.70833,9870,188,Olmos Park ,Texas
3099,46963.70833,12404,236,Olney ,Texas
2060,46963.70833,8245,157,Olton ,Texas
980,46963.70833,3922,74,Omaha ,Texas
2967,46963.70833,11876,226,Onalaska ,Texas
18118,46963.70833,72522,1381,Orange ,Texas
1302,46963.70833,5211,99,Orange Grove ,Texas
407,46963.70833,1629,31,Orchard ,Texas
1228,46963.70833,4915,93,Ore City ,Texas
2503,46963.70833,10018,190,Overton ,Texas
4167,46963.70833,16679,317,Ovilla ,Texas
1193,46963.70833,4775,90,Oyster Creek ,Texas
4535,46963.70833,18152,345,Palacios ,Texas
17730,46963.70833,70969,1352,Palestine ,Texas
2732,46963.70833,10935,208,Palmhurst ,Texas
1240,46963.70833,4963,94,Palm Valley ,Texas
5774,46963.70833,23112,440,Palmview ,Texas
17068,46963.70833,68319,1301,Pampa ,Texas
2424,46963.70833,9702,184,Panorama Village ,Texas
561,46963.70833,2245,42,Paradise ,Texas
24847,46963.70833,99457,1894,Paris ,Texas
5177,46963.70833,20722,394,Parker ,Texas
151227,46963.70833,605328,11532,Pasadena ,Texas
620,46963.70833,2481,47,Pattison ,Texas
2157,46963.70833,8633,164,Patton Village ,Texas
122460,46963.70833,490180,9338,Pearland ,Texas
10609,46963.70833,42465,809,Pearsall ,Texas
197,46963.70833,788,15,Pecan Gap ,Texas
694,46963.70833,2777,52,Pecan Hill ,Texas
10461,46963.70833,41873,797,Pecos ,Texas
2005,46963.70833,8025,152,Pelican Bay ,Texas
4716,46963.70833,18877,359,Penitas ,Texas
8512,46963.70833,34071,649,Perryton ,Texas
1132,46963.70833,4531,86,Petersburg ,Texas
670,46963.70833,2681,51,Petrolia ,Texas
120,46963.70833,480,9,Petronila ,Texas
65380,46963.70833,261701,4985,Pflugerville ,Texas
79112,46963.70833,316667,6032,Pharr ,Texas
4525,46963.70833,18112,345,Pilot Point ,Texas
519,46963.70833,2077,39,Pine Forest ,Texas
1976,46963.70833,7909,150,Pinehurst ,Texas
800,46963.70833,3202,61,Pineland ,Texas
3444,46963.70833,13785,262,Piney Point Village ,Texas
4697,46963.70833,18801,358,Pittsburg ,Texas
20143,46963.70833,80628,1536,Plainview ,Texas
287677,46963.70833,1151507,21937,Plano ,Texas
594,46963.70833,2377,45,Plantersville ,Texas
10855,46963.70833,43450,827,Pleasanton ,Texas
726,46963.70833,2906,55,Plum Grove ,Texas
926,46963.70833,3706,70,Point ,Texas
752,46963.70833,3010,57,Point Blank ,Texas
677,46963.70833,2709,51,Point Comfort ,Texas
4266,46963.70833,17075,325,Port Aransas ,Texas
54280,46963.70833,217270,4139,Port Arthur ,Texas
6256,46963.70833,25041,477,Port Isabel ,Texas
17268,46963.70833,69120,1316,Portland ,Texas
11854,46963.70833,47448,903,Port Lavaca ,Texas
12655,46963.70833,50655,965,Port Neches ,Texas
5115,46963.70833,20474,390,Post ,Texas
3507,46963.70833,14037,267,Poteet ,Texas
6953,46963.70833,27831,530,Prairie View ,Texas
2543,46963.70833,10179,193,Premont ,Texas
3894,46963.70833,15586,296,Presidio ,Texas
13894,46963.70833,55614,1059,Princeton ,Texas
5944,46963.70833,23792,453,Progreso ,Texas
291,46963.70833,1164,22,Progreso Lakes ,Texas
2487,46963.70833,9954,189,Quanah ,Texas
1436,46963.70833,5747,109,Queen City ,Texas
1524,46963.70833,6100,116,Quinlan ,Texas
389,46963.70833,1557,29,Quitaque ,Texas
1849,46963.70833,7401,140,Quitman ,Texas
1806,46963.70833,7229,137,Ralls ,Texas
2469,46963.70833,9882,188,Ranger ,Texas
851,46963.70833,3406,64,Rankin ,Texas
225,46963.70833,900,17,Ravenna ,Texas
10880,46963.70833,43550,829,Raymondville ,Texas
1010,46963.70833,4042,77,Red Lick ,Texas
13464,46963.70833,53893,1026,Red Oak ,Texas
1101,46963.70833,4407,83,Redwater ,Texas
395,46963.70833,1581,30,Reklaw ,Texas
3346,46963.70833,13393,255,Reno ,Texas
1845,46963.70833,7385,140,Rhome ,Texas
974,46963.70833,3898,74,Rice ,Texas
121323,46963.70833,485629,9251,Richardson ,Texas
7953,46963.70833,31834,606,Richland Hills ,Texas
12578,46963.70833,50346,959,Richmond ,Texas
3988,46963.70833,15963,304,Richwood ,Texas
1037,46963.70833,4150,79,Riesel ,Texas
4634,46963.70833,18548,353,Rio Bravo ,Texas
14511,46963.70833,58084,1106,Rio Grande City ,Texas
2707,46963.70833,10835,206,Rio Hondo ,Texas
1075,46963.70833,4302,81,Rio Vista ,Texas
7630,46963.70833,30541,581,River Oaks ,Texas
549,46963.70833,2197,41,Riverside ,Texas
9388,46963.70833,37578,715,Roanoke ,Texas
1048,46963.70833,4194,79,Robert Lee ,Texas
11926,46963.70833,47737,909,Robinson ,Texas
11261,46963.70833,45075,858,Robstown ,Texas
619,46963.70833,2477,47,Roby ,Texas
5503,46963.70833,22027,419,Rockdale ,Texas
10604,46963.70833,42445,808,Rockport ,Texas
45888,46963.70833,183679,3499,Rockwall ,Texas
1585,46963.70833,6344,120,Rollingwood ,Texas
11490,46963.70833,45991,876,Roma ,Texas
2006,46963.70833,8029,152,Roman Forest ,Texas
427,46963.70833,1709,32,Ropesville ,Texas
1285,46963.70833,5143,97,Roscoe ,Texas
1349,46963.70833,5399,102,Rosebud ,Texas
484,46963.70833,1937,36,Rose City ,Texas
436,46963.70833,1745,33,Rose Hill Acres ,Texas
38307,46963.70833,153334,2921,Rosenberg ,Texas
284,46963.70833,1136,21,Ross ,Texas
1438,46963.70833,5755,109,Rotan ,Texas
133372,46963.70833,533858,10170,Round Rock ,Texas
67339,46963.70833,269543,5135,Rowlett ,Texas
639,46963.70833,2557,48,Roxton ,Texas
14702,46963.70833,58848,1121,Royse City ,Texas
1576,46963.70833,6308,120,Runaway Bay ,Texas
5602,46963.70833,22423,427,Rusk ,Texas
1673,46963.70833,6696,127,Sabinal ,Texas
26046,46963.70833,104256,1986,Sachse ,Texas
383,46963.70833,1533,29,Sadler ,Texas
24310,46963.70833,97307,1853,Saginaw ,Texas
1030,46963.70833,4122,78,St. Jo ,Texas
101004,46963.70833,404296,7702,San Angelo ,Texas
1547253,46963.70833,6193313,117988,San Antonio ,Texas
1888,46963.70833,7557,143,San Augustine ,Texas
24243,46963.70833,97039,1848,San Benito ,Texas
4221,46963.70833,16895,321,San Diego ,Texas
4660,46963.70833,18652,355,Sandy Oaks ,Texas
236,46963.70833,944,17,Sandy Point ,Texas
9089,46963.70833,36381,693,San Elizario ,Texas
8732,46963.70833,34952,665,Sanger ,Texas
37008,46963.70833,148134,2822,San Juan ,Texas
64776,46963.70833,259284,4939,San Marcos ,Texas
375,46963.70833,1501,28,San Patricio ,Texas
556,46963.70833,2225,42,San Perlita ,Texas
3168,46963.70833,12680,241,San Saba ,Texas
5748,46963.70833,23007,438,Sansom Park ,Texas
751,46963.70833,3006,57,Santa Clara ,Texas
13449,46963.70833,53833,1025,Santa Fe ,Texas
872,46963.70833,3490,66,Savoy ,Texas
42042,46963.70833,168284,3205,Schertz ,Texas
2913,46963.70833,11660,222,Schulenburg ,Texas
474,46963.70833,1897,36,Scotland ,Texas
354,46963.70833,1416,26,Scottsville ,Texas
14149,46963.70833,56635,1078,Seabrook ,Texas
1493,46963.70833,5976,113,Seadrift ,Texas
16861,46963.70833,67490,1285,Seagoville ,Texas
2936,46963.70833,11752,223,Seagraves ,Texas
6446,46963.70833,25801,491,Sealy ,Texas
29992,46963.70833,120051,2287,Seguin ,Texas
11132,46963.70833,44558,848,Selma ,Texas
7815,46963.70833,31281,595,Seminole ,Texas
129,46963.70833,516,9,Seven Oaks ,Texas
1521,46963.70833,6088,115,Seven Points ,Texas
2550,46963.70833,10207,194,Seymour ,Texas
2574,46963.70833,10303,196,Shallowater ,Texas
1764,46963.70833,7060,134,Shamrock ,Texas
3979,46963.70833,15927,303,Shavano Park ,Texas
2987,46963.70833,11956,227,Shenandoah ,Texas
2413,46963.70833,9658,184,Shepherd ,Texas
44002,46963.70833,176130,3355,Sherman ,Texas
2162,46963.70833,8654,164,Shiner ,Texas
1593,46963.70833,6376,121,Shoreacres ,Texas
6617,46963.70833,26486,504,Silsbee ,Texas
686,46963.70833,2745,52,Silverton ,Texas
884,46963.70833,3538,67,Simonton ,Texas
5354,46963.70833,21430,408,Sinton ,Texas
5890,46963.70833,23576,449,Slaton ,Texas
570,46963.70833,2281,43,Smiley ,Texas
4515,46963.70833,18072,344,Smithville ,Texas
541,46963.70833,2165,41,Snook ,Texas
11023,46963.70833,44122,840,Snyder ,Texas
34370,46963.70833,137575,2620,Socorro ,Texas
1965,46963.70833,7865,149,Somerset ,Texas
1465,46963.70833,5864,111,Somerville ,Texas
2786,46963.70833,11151,212,Sonora ,Texas
1924,46963.70833,7701,146,Sour Lake ,Texas
17438,46963.70833,69800,1329,South Houston ,Texas
32376,46963.70833,129594,2468,Southlake ,Texas
1137,46963.70833,4551,86,Southmayd ,Texas
1883,46963.70833,7537,143,Southside Place ,Texas
3256,46963.70833,13033,248,Spearman ,Texas
2255,46963.70833,9026,171,Splendora ,Texas
97,46963.70833,388,7,Spofford ,Texas
254,46963.70833,1016,19,Spring Branch ,Texas
3190,46963.70833,12768,243,Springtown ,Texas
4319,46963.70833,17288,329,Spring Valley Village ,Texas
1199,46963.70833,4799,91,Spur ,Texas
17362,46963.70833,69496,1323,Stafford ,Texas
2941,46963.70833,11772,224,Stamford ,Texas
3000,46963.70833,12008,228,Stanton ,Texas
277,46963.70833,1108,21,Staples ,Texas
477,46963.70833,1909,36,Star Harbor ,Texas
21247,46963.70833,85047,1620,Stephenville ,Texas
998,46963.70833,3994,76,Sterling City ,Texas
1770,46963.70833,7084,134,Stinnett ,Texas
1649,46963.70833,6600,125,Stockdale ,Texas
2057,46963.70833,8233,156,Stratford ,Texas
671,46963.70833,2685,51,Strawn ,Texas
895,46963.70833,3582,68,Sudan ,Texas
118488,46963.70833,474281,9035,Sugar Land ,Texas
4170,46963.70833,16691,317,Sullivan City ,Texas
16234,46963.70833,64981,1237,Sulphur Springs ,Texas
1425,46963.70833,5703,108,Sundown ,Texas
1812,46963.70833,7253,138,Sunray ,Texas
796,46963.70833,3186,60,Sunrise Beach Village ,Texas
672,46963.70833,2689,51,Sunset Valley ,Texas
